timestamp,time,x,y,z
2023-12-10 23:59:04.276,89977404302,-0.470460623503,4.229357242584,9.556455612183,1
2023-12-10 23:59:04.404,90187308365,0.049081135541,1.856703400612,9.957485198975,3
2023-12-10 23:59:04.472,90229882546,0.165199920535,1.83515560627,9.733627319336,3
2023-12-10 23:59:04.544,90272933067,0.00119710085,1.692700624466,9.964667320251,3
2023-12-10 23:59:04.562,90313584837,0.135272398591,1.837549805641,10.005369186401,3
2023-12-10 23:59:04.615,90354182217,0.210689753294,1.893813490868,9.751583099365,3
2023-12-10 23:59:04.632,90394594390,0.113724581897,1.778891921043,9.787496566772,3
2023-12-10 23:59:04.693,90433913242,0.245405673981,1.891419291496,9.934740066528,3
2023-12-10 23:59:04.758,90474296692,0.203507140279,1.84353530407,9.715670585632,3
2023-12-10 23:59:04.795,90506665489,0.150834709406,1.845929503441,9.701305389404,3
2023-12-10 23:59:04.830,90519870730,0.270544797182,1.91775560379,9.77672290802,3
2023-12-10 23:59:04.856,90560254180,0.175973817706,1.807622313499,9.843760490417,3
2023-12-10 23:59:04.882,90600637630,0.240617275238,1.827973008156,9.662998199463,3
2023-12-10 23:59:04.917,90674908425,0.164002820849,1.800439715385,9.898826599121,3
2023-12-10 23:59:04.993,90718485475,0.129286885262,1.868674397469,9.811438560486,3
2023-12-10 23:59:05.039,90759239155,0.183156430721,1.863885998726,9.773131370544,3
2023-12-10 23:59:05.072,90797764558,0.130483999848,1.853112101555,9.759963035583,3
2023-12-10 23:59:05.112,90840108407,0.123301386833,1.952471494675,9.777919769287,3
2023-12-10 23:59:05.142,90880504757,0.074220255017,1.821987509727,9.771934509277,3
2023-12-10 23:59:05.195,90919310582,-0.153228908777,1.61728322506,9.77672290802,3
2023-12-10 23:59:05.227,90959708222,0.049081135541,1.637633919716,9.810241699219,3
2023-12-10 23:59:05.256,91000892710,-0.065840549767,1.356315255165,9.708487510681,3
2023-12-10 23:59:05.285,91041292930,-0.235828861594,1.118092179298,9.835380554199,3
2023-12-10 23:59:05.323,91081506711,0.19752164185,1.423352956772,10.07001209259,3
2023-12-10 23:59:05.395,91123069302,0.120907187462,1.320402264595,9.712079048157,3
2023-12-10 23:59:05.411,91163438204,0.096965171397,1.400607943535,9.686940193176,3
2023-12-10 23:59:05.467,91202930368,0.010773907416,1.353921055794,9.780313491821,3
2023-12-10 23:59:05.482,91243330588,-0.223857864738,1.13963997364,10.017339706421,3
2023-12-10 23:59:05.538,91283790278,-0.150834709406,1.264138460159,10.206481933594,3
2023-12-10 23:59:05.556,91324190498,-0.439336001873,1.191115379333,9.897629737854,3
2023-12-10 23:59:05.608,91363972181,-0.336385339499,1.357512354851,10.485405921936,3
2023-12-10 23:59:05.679,91404405605,-0.348356336355,1.411381959915,10.037690162659,3
2023-12-10 23:59:05.704,91444805825,-0.854730010033,1.183932781219,10.433931350708,3
2023-12-10 23:59:05.756,91485791673,-0.239420175552,1.410184860229,10.674548149109,3
2023-12-10 23:59:05.787,91526200923,0.27653029561,1.436521053314,10.392032623291,3
2023-12-10 23:59:05.822,91561425429,1.15639936924,2.221819162369,11.275492668152,3
2023-12-10 23:59:05.841,91601834679,0.169988319278,1.327584862709,10.794258117676,3
2023-12-10 23:59:05.891,91647465700,1.248576164246,2.084152698517,10.688913345337,3
2023-12-10 23:59:05.964,91688664617,2.445677042007,2.737769603729,9.66419506073,3
2023-12-10 23:59:05.981,91729110356,3.190273761749,2.942473888397,9.302670478821,3
2023-12-10 23:59:06.040,91768601896,3.114856481552,2.643198728561,9.302670478821,3
2023-12-10 23:59:06.061,91809011146,3.422511339188,2.730587005615,9.712079048157,3
2023-12-10 23:59:06.105,91844115248,3.32794046402,2.114080190659,9.453505516052,3
2023-12-10 23:59:06.125,91884524498,2.616862535477,1.628057122231,10.291476249695,3
2023-12-10 23:59:06.177,91929929212,2.71263051033,1.91775560379,9.804255485535,3
2023-12-10 23:59:06.250,91971502014,3.465606927872,1.853112101555,9.738415718079,3
2023-12-10 23:59:06.277,92011933194,2.185906171799,1.441309452057,10.359710693359,3
2023-12-10 23:59:06.318,92047772418,2.495955228806,1.725022315979,9.040505409241,3
2023-12-10 23:59:06.337,92088203598,2.218227863312,1.717839717865,10.196905136108,3
2023-12-10 23:59:06.389,92132063092,1.282094955444,1.14801967144,9.187748908997,3
