timestamp,time,x,y,z,cos,azimuth,pith,roll,azimuthInDegrees,pitchInDegrees,rollInDegrees
2023-12-17 11:43:59.664,54980811704,-0.000427246094,-0.001403808594,0.000366210938,0.999938964844,-0.000731177919,0.00085546833,-0.002807137556,-0.041893408836,0.049014724815,-0.160837134493
2023-12-17 11:44:00.047,55051655625,-0.000427246094,-0.001525878906,0,0.999938964844,0.000001303852,0.00085444015,-0.003051577369,0.00007470522,0.048955814433,-0.174842504087
2023-12-17 11:44:00.256,55094368976,0.68017578125,0.002136230469,-0.001525878906,0.732971191406,0.068722851574,-1.494515299797,0.069585435092,3.937529351318,-85.6294190961,3.986951746379
2023-12-17 11:44:00.427,55133879997,0.680480957031,0.002380371094,-0.001403808594,0.732727050781,0.071565188468,-1.49603843689,0.072946324944,4.100383259246,-85.716688423126,4.17951655031
2023-12-17 11:44:00.563,55174203317,0.680847167969,0.002563476562,-0.0009765625,0.732360839844,0.067409083247,-1.496571779251,0.069652244449,3.86225597091,-85.747246689472,3.990779640522
2023-12-17 11:44:00.734,55214928885,0.681030273438,0.002380371094,-0.000183105469,0.732238769531,0.048450749367,-1.498015761375,0.051559437066,2.776023453002,-85.829980770889,2.95413813797
2023-12-17 11:44:00.990,55255256081,0.681396484375,0.002319335938,0.000732421875,0.731811523438,0.029247749597,-1.497444987297,0.033557899296,1.675772612154,-85.797277825143,1.922725999002
2023-12-17 11:44:01.234,55295301033,0.681518554688,0.002319335938,0.001281738281,0.731750488281,0.018088171259,-1.49879527092,0.023179471493,1.036375872226,-85.874643377871,1.328085887879
2023-12-17 11:44:01.448,55335623061,0.681945800781,0.002075195312,0.001708984375,0.731323242188,0.004731435329,-1.499405145645,0.010078284889,0.271091275375,-85.909586625665,0.577443188897
2023-12-17 11:44:01.615,55376628452,0.682495117188,0.001770019531,0.002075195312,0.730773925781,-0.009020337835,-1.500164628029,-0.003591687884,-0.516827287725,-85.953101760867,-0.205788557092
2023-12-17 11:44:01.783,55417921022,0.682556152344,0.001586914062,0.002136230469,0.730773925781,-0.01400987152,-1.501431822777,-0.008747409098,-0.802706509622,-86.025706671744,-0.501189622981
2023-12-17 11:44:01.972,55458218502,0.682434082031,0.001403808594,0.001953125,0.730895996094,-0.013695923612,-1.501242876053,-0.008950322866,-0.784718619474,-86.01488082191,-0.512815725526
2023-12-17 11:44:02.135,55497282546,0.6826171875,0.001586914062,0.001892089844,0.730712890625,-0.008795480244,-1.501505851746,-0.003878605552,-0.503943896764,-86.029948219219,-0.222227728527
2023-12-17 11:44:02.291,55537580026,0.682495117188,0.001953125,0.001770019531,0.730834960938,0.001152316341,-1.501348495483,0.006415235344,0.066022863013,-86.020932369515,0.367565909813
2023-12-17 11:44:02.428,55577050582,0.682189941406,0.002014160156,0.001647949219,0.731079101562,0.004889824428,-1.499735236168,0.010062287562,0.280166302265,-85.928499419477,0.576526609526
2023-12-17 11:44:02.600,55617345478,0.682189941406,0.002624511719,0.001403808594,0.731140136719,0.022068828344,-1.500928878784,0.027765812352,1.26445072293,-85.996890103636,1.590863862539
2023-12-17 11:44:02.758,55659592329,0.682373046875,0.003173828125,0.001281738281,0.73095703125,0.035742823035,-1.501195788383,0.042042631656,2.047912907761,-86.012182897188,2.408865353508
2023-12-17 11:44:02.894,55700840175,0.68310546875,0.004028320312,0.001220703125,0.730285644531,0.055697817355,-1.503464460373,0.063121788204,3.191249862555,-86.142168227282,3.616612059392
2023-12-17 11:44:03.053,55741135071,0.685729980469,0.005676269531,0.001831054688,0.727722167969,0.085774891078,-1.508538603783,0.096369273961,4.914539246991,-86.432895229304,5.521552672682
2023-12-17 11:44:03.193,55780634410,0.688903808594,0.009338378906,0.003234863281,0.724731445312,0.1596018821,-1.517893314362,0.177363291383,9.144514246681,-86.968880664042,10.162168036783
2023-12-17 11:44:03.324,55820929306,0.693542480469,0.013732910156,0.004943847656,0.72021484375,0.304527401924,-1.529199004173,0.330899119377,17.448134876337,-87.616648974737,18.959122984906
2023-12-17 11:44:03.481,55861516297,0.696655273438,0.016723632812,0.005493164062,0.717163085938,0.48475497961,-1.536576628685,0.516148209572,27.774414429629,-88.039355722091,29.5731140117
2023-12-17 11:44:03.609,55901813777,0.70068359375,0.018005371094,0.005126953125,0.713195800781,0.782245635986,-1.54373216629,0.814925193787,44.819373484544,-88.449337827021,46.691774222854
2023-12-17 11:44:03.746,55942386071,0.70458984375,0.017761230469,0.004760742188,0.709289550781,1.202096939087,-1.545716881752,1.23388338089,68.875081175275,-88.563053646513,70.696310136324
2023-12-17 11:44:03.910,55982444732,0.7080078125,0.017761230469,0.00439453125,0.705932617188,1.706595778465,-1.549242258072,1.737944483757,97.780735440903,-88.765042830837,99.57688394732
2023-12-17 11:44:04.067,56022830068,0.710205078125,0.017822265625,0.004638671875,0.703674316406,2.00997376442,-1.545161962509,2.041818618774,115.163013633263,-88.531259115926,116.987589387005
2023-12-17 11:44:04.240,56063472970,0.713562011719,0.017700195312,0.005737304688,0.700256347656,2.389358997345,-1.540986061096,2.42263174057,136.900186289477,-88.291997589301,138.806574049098
2023-12-17 11:44:04.399,56103864766,0.715454101562,0.016723632812,0.007141113281,0.698364257812,2.612185239792,-1.540264844894,2.646028757095,149.667189546443,-88.250674944822,151.60628025181
2023-12-17 11:44:04.532,56123739449,0.716003417969,0.014282226562,0.0078125,0.697814941406,2.782566308975,-1.539137601852,2.81395816803,159.429305719576,-88.18608867603,161.227926754472
2023-12-17 11:44:04.653,56164162508,0.715637207031,0.012451171875,0.008178710938,0.6982421875,2.885162353516,-1.541807293892,2.91445350647,165.307626066477,-88.339050762493,166.985885507819
2023-12-17 11:44:04.776,56225071277,0.716064453125,0.011535644531,0.008483886719,0.697814941406,2.961050510406,-1.541018128395,2.989475250244,169.65569717135,-88.293834910187,171.284314797805
2023-12-17 11:44:04.904,56259457841,0.716552734375,0.009948730469,0.007873535156,0.697387695312,3.020944833755,-1.542046785355,3.046191215515,173.08738911604,-88.352772612535,174.533900238844
2023-12-17 11:44:05.042,56299787390,0.716979980469,0.009033203125,0.006591796875,0.696899414062,3.008880615234,-1.537477016449,3.031094551086,172.396160311656,-88.090944140892,173.668925082353
2023-12-17 11:44:05.182,56346284779,0.718811035156,0.008361816406,0.006164550781,0.695068359375,3.038784742355,-1.534704446793,3.059382677078,174.109540585711,-87.932087601176,175.289715312019
2023-12-17 11:44:05.290,56386664677,0.719177246094,0.008422851562,0.005004882812,0.694702148438,2.993016004562,-1.533707261086,3.012051105499,171.487185076533,-87.874953068769,172.577816022822
2023-12-17 11:44:05.393,56426993502,0.718505859375,0.007873535156,0.004760742188,0.695434570312,2.998393058777,-1.536812663078,3.016282558441,171.795267589235,-88.052879496648,172.820260417601
2023-12-17 11:44:05.494,56467391758,0.717346191406,0.008178710938,0.003479003906,0.696655273438,2.909946680069,-1.540561199188,2.926438808441,166.727663376058,-88.267654795099,167.672592726972
2023-12-17 11:44:05.643,56508025991,0.716674804688,0.00927734375,0.001770019531,0.697265625,2.76334643364,-1.537878394127,2.779026508331,158.328087980073,-88.113941387828,159.226490082361
2023-12-17 11:44:05.740,56549247921,0.7158203125,0.011474609375,0.000366210938,0.698120117188,2.570974111557,-1.538100123405,2.587769508362,147.305965829613,-88.126645539684,148.268271181776
2023-12-17 11:44:05.830,56589655221,0.714233398438,0.013488769531,-0.000244140625,0.69970703125,2.372468233109,-1.539226174355,2.391249656677,135.932416785978,-88.191163506584,137.008513089713
2023-12-17 11:44:05.969,56624923472,0.711303710938,0.014587402344,0.000366210938,0.70263671875,2.102584838867,-1.54205095768,2.123798847198,120.469237335284,-88.353011669156,121.684710479223
2023-12-17 11:44:06.059,56665321728,0.708923339844,0.014465332031,0.000305175781,0.705078125,1.821623802185,-1.546362161636,1.842536449432,104.371355725778,-88.60002546049,105.569562151495
2023-12-17 11:44:06.152,56709984198,0.707885742188,0.013244628906,-0.000122070312,0.706115722656,1.686764717102,-1.546109676361,1.705340027809,96.644499321526,-88.585559119828,97.708786228186
2023-12-17 11:44:06.234,56750360223,0.707458496094,0.012573242188,-0.001525878906,0.706604003906,1.620873332024,-1.548329591751,1.636500477791,92.86920105026,-88.712750902552,93.764570548557
2023-12-17 11:44:06.350,56790828687,0.708251953125,0.011413574219,-0.004028320312,0.705810546875,1.719509005547,-1.545953273773,1.729958891869,98.520608852556,-88.576597911637,99.119343235199
2023-12-17 11:44:06.431,56832108585,0.708190917969,0.008544921875,-0.0068359375,0.705871582031,1.715153455734,-1.544983625412,1.71757209301,98.271054230851,-88.521041152928,98.409631938921
