timestamp,time,x,y,z
2023-12-10 23:59:04.280,89977404302,-35.6767578125,-22.63525390625,-63.8583984375,3
2023-12-10 23:59:04.307,90017823872,-34.92724609375,-24.13427734375,-65.6572265625,3
2023-12-10 23:59:04.408,90187308365,-37.17578125,-3.44775390625,-64.4580078125,3
2023-12-10 23:59:04.476,90229882546,-34.92724609375,-3.59765625,-65.50732421875,3
2023-12-10 23:59:04.549,90272933067,-37.17578125,-3.2978515625,-64.4580078125,3
2023-12-10 23:59:04.579,90313584837,-37.17578125,-5.0966796875,-64.4580078125,3
2023-12-10 23:59:04.619,90354182217,-35.9765625,-4.796875,-63.55859375,3
2023-12-10 23:59:04.636,90394594390,-35.6767578125,-4.4970703125,-65.6572265625,3
2023-12-10 23:59:04.741,90433913242,-34.92724609375,-4.64697265625,-63.40869140625,3
2023-12-10 23:59:04.763,90474296692,-35.6767578125,-3.44775390625,-65.0576171875,3
2023-12-10 23:59:04.799,90506665489,-35.6767578125,-4.197265625,-64.00830078125,3
2023-12-10 23:59:04.835,90519870730,-37.17578125,-3.2978515625,-65.357421875,3
2023-12-10 23:59:04.859,90560254180,-36.8759765625,-2.84814453125,-64.158203125,3
2023-12-10 23:59:04.887,90600637630,-36.2763671875,-3.14794921875,-64.30810546875,3
2023-12-10 23:59:04.927,90674908425,-35.376953125,-3.44775390625,-64.60791015625,3
2023-12-10 23:59:05.012,90718485475,-35.376953125,-1.798828125,-64.7578125,3
2023-12-10 23:59:05.044,90759239155,-36.2763671875,-3.74755859375,-64.00830078125,3
2023-12-10 23:59:05.086,90797764558,-39.2744140625,-2.6982421875,-64.4580078125,3
2023-12-10 23:59:05.116,90840108407,-36.8759765625,-3.8974609375,-63.40869140625,3
2023-12-10 23:59:05.148,90880504757,-37.92529296875,-2.998046875,-64.4580078125,3
2023-12-10 23:59:05.204,90919310582,-36.576171875,-3.14794921875,-64.60791015625,3
