timestamp,time,x,y,z
1970-01-08 10:00:36.825,210013433924,66.556640625,-69.5546875,342.9765625,0
1970-01-08 10:00:36.945,210084117096,70.154296875,-67.60595703125,341.77734375,0
1970-01-08 10:00:37.015,210128313247,69.2548828125,-69.5546875,340.578125,0
1970-01-08 10:00:37.069,210170195855,68.35546875,-70.154296875,339.52880859375,0
1970-01-08 10:00:37.114,210210393320,69.2548828125,-69.2548828125,342.9765625,0
1970-01-08 10:00:37.154,210249715763,67.00634765625,-68.35546875,342.376953125,0
1970-01-08 10:00:37.191,210289905494,66.8564453125,-71.353515625,343.576171875,0
1970-01-08 10:00:37.224,210330700428,66.40673828125,-71.80322265625,344.4755859375,0
1970-01-08 10:00:37.257,210371842087,66.40673828125,-70.154296875,342.6767578125,0
1970-01-08 10:00:37.286,210412100135,66.8564453125,-70.30419921875,345.974609375,0
1970-01-08 10:00:37.322,210447645078,76.00048828125,-67.755859375,341.177734375,0
1970-01-08 10:00:37.352,210487934358,76.00048828125,-66.2568359375,341.77734375,0
1970-01-08 10:00:37.375,210531575679,81.546875,-66.8564453125,332.4833984375,0
1970-01-08 10:00:37.396,210571833727,77.0498046875,-64.00830078125,333.53271484375,0
1970-01-08 10:00:37.430,210609572496,65.357421875,-69.2548828125,297.55615234375,0
1970-01-08 10:00:37.452,210649954288,65.80712890625,-81.09716796875,321.54052734375,0
1970-01-08 10:00:37.494,210693728564,44.0712890625,-70.00439453125,140.908203125,0
1970-01-08 10:00:37.573,210734758032,47.51904296875,-67.30615234375,150.2021484375,0
1970-01-08 10:00:37.611,210775139824,35.6767578125,-66.8564453125,74.6513671875,0
1970-01-08 10:00:37.645,210815389279,36.576171875,-72.552734375,47.96875,0
1970-01-08 10:00:37.675,210855795562,36.576171875,-72.552734375,47.96875,0
1970-01-08 10:00:37.709,210896295907,21.5859375,-51.8662109375,12.8916015625,0
1970-01-08 10:00:37.730,210936703479,17.83837890625,-59.6611328125,37.4755859375,1
1970-01-08 10:00:37.783,210975231423,16.33935546875,-49.16796875,68.35546875,1
1970-01-08 10:00:37.855,211018368156,22.33544921875,-41.6728515625,79.29833984375,0
1970-01-08 10:00:37.886,211058775728,14.990234375,-46.76953125,62.20947265625,0
1970-01-08 10:00:37.929,211098279539,10.94287109375,-52.61572265625,47.0693359375,0
1970-01-08 10:00:37.955,211138683244,15.8896484375,-57.71240234375,16.93896484375,0
1970-01-08 10:00:37.992,211177718014,22.93505859375,-50.0673828125,-13.94091796875,1
1970-01-08 10:00:38.018,211218126875,22.78515625,-44.0712890625,-18.73779296875,1
1970-01-08 10:00:38.063,211259957430,10.94287109375,-47.96875,-8.994140625,1
1970-01-08 10:00:38.134,211300754906,2.998046875,-55.91357421875,12.8916015625,1
1970-01-08 10:00:38.159,211341163767,2.84814453125,-53.96484375,34.02783203125,1
1970-01-08 10:00:38.206,211381325205,-1.04931640625,-49.91748046875,43.4716796875,1
1970-01-08 10:00:38.230,211421734066,-5.54638671875,-43.02197265625,53.81494140625,1
1970-01-08 10:00:38.275,211461794426,-14.6904296875,-35.9765625,51.8662109375,1
1970-01-08 10:00:38.293,211502203287,-30.72998046875,-25.783203125,38.6748046875,1
1970-01-08 10:00:38.344,211543032997,-32.978515625,-24.2841796875,11.392578125,1
1970-01-08 10:00:38.417,211584302680,-17.388671875,-27.58203125,-10.34326171875,1
1970-01-08 10:00:38.440,211624715408,-5.99609375,-34.77734375,-6.595703125,1
1970-01-08 10:00:38.490,211664320779,6.44580078125,-44.82080078125,8.994140625,1
1970-01-08 10:00:38.510,211704742530,14.390625,-46.91943359375,20.23681640625,1
1970-01-08 10:00:38.561,211744799416,26.982421875,-44.52099609375,27.2822265625,1
1970-01-08 10:00:38.586,211785212144,28.78125,-43.32177734375,19.787109375,1
1970-01-08 10:00:38.629,211825902579,24.583984375,-47.51904296875,9.59375,1
1970-01-08 10:00:38.703,211867153650,20.0869140625,-47.96875,0.8994140625,1
1970-01-08 10:00:38.756,211907575401,7.94482421875,-50.21728515625,-3.8974609375,1
1970-01-08 10:00:38.782,211946379311,-10.79296875,-47.0693359375,10.4931640625,1
1970-01-08 10:00:38.811,211986801062,-17.23876953125,-43.02197265625,31.4794921875,1
1970-01-08 10:00:38.845,212027345744,-16.03955078125,-34.4775390625,43.771484375,1
1970-01-08 10:00:38.871,212067767495,-13.64111328125,-27.2822265625,53.81494140625,1
1970-01-08 10:00:38.916,212108547724,-13.4912109375,-24.43408203125,53.0654296875,1
1970-01-08 10:00:38.986,212150015852,-15.2900390625,-27.2822265625,47.96875,2
1970-01-08 10:00:39.009,212190428580,-18.13818359375,-30.580078125,41.52294921875,2
1970-01-08 10:00:39.056,212229673698,-18.2880859375,-36.72607421875,31.92919921875,2
1970-01-08 10:00:39.078,212270086426,-6.8955078125,-48.568359375,21.2861328125,2
1970-01-08 10:00:39.127,212310817754,16.7890625,-49.16796875,10.79296875,2
1970-01-08 10:00:39.150,212351196968,29.98046875,-51.8662109375,-2.0986328125,2
1970-01-08 10:00:39.198,212391680243,40.7734375,-51.11669921875,-20.53662109375,2
1970-01-08 10:00:39.269,212432784722,49.767578125,-51.8662109375,-32.37890625,2
1970-01-08 10:00:39.290,212473162647,45.5703125,-61.90966796875,-47.96875,0
1970-01-08 10:00:39.339,212512910159,25.4833984375,-69.8544921875,-62.20947265625,0
1970-01-08 10:00:39.360,212553322887,-3.2978515625,-61.4599609375,-60.41064453125,0
1970-01-08 10:00:39.411,212593685515,-22.63525390625,-55.01416015625,-37.02587890625,0
1970-01-08 10:00:39.432,212634064729,-21.2861328125,-56.962890625,-3.74755859375,2
1970-01-08 10:00:39.482,212674451264,-13.791015625,-53.96484375,20.38671875,2
1970-01-08 10:00:39.552,212715965937,-10.34326171875,-45.12060546875,36.42626953125,2
1970-01-08 10:00:39.572,212756390266,-10.34326171875,-45.12060546875,36.42626953125,2
1970-01-08 10:00:39.624,212795469239,-6.595703125,-28.03173828125,50.6669921875,2
1970-01-08 10:00:39.644,212835894857,-4.94677734375,-26.3828125,51.71630859375,2
1970-01-08 10:00:39.694,212876513561,-5.99609375,-28.78125,49.767578125,2
1970-01-08 10:00:39.712,212916939179,-9.2939453125,-36.2763671875,42.8720703125,2
1970-01-08 10:00:39.765,212957302085,-6.14599609375,-47.6689453125,30.13037109375,2
1970-01-08 10:00:39.836,212998019756,-1.19921875,-56.51318359375,7.4951171875,2
1970-01-08 10:00:39.855,213038445374,4.796875,-58.61181640625,-20.53662109375,2
1970-01-08 10:00:39.907,213075176841,11.6923828125,-58.31201171875,-33.2783203125,2
1970-01-08 10:00:39.924,213115602459,13.94091796875,-56.6630859375,-27.73193359375,2
1970-01-08 10:00:39.980,213158319718,11.392578125,-53.0654296875,-24.73388671875,2
1970-01-08 10:00:40.001,213198745336,20.23681640625,-46.91943359375,-24.2841796875,2
1970-01-08 10:00:40.048,213239395065,21.8857421875,-40.02392578125,-25.18359375,2
1970-01-08 10:00:40.065,213279790609,19.93701171875,-37.62548828125,-28.4814453125,2
1970-01-08 10:00:40.119,213320866512,19.1875,-40.4736328125,-26.83251953125,2
1970-01-08 10:00:40.191,213361007125,8.994140625,-45.2705078125,-23.53466796875,2
1970-01-08 10:00:40.210,213401405674,0.2998046875,-47.6689453125,-24.43408203125,3
1970-01-08 10:00:40.262,213442354148,-9.44384765625,-47.6689453125,-17.83837890625,3
1970-01-08 10:00:40.280,213482752697,-15.14013671875,-44.6708984375,-18.587890625,3
1970-01-08 10:00:40.333,213523119395,-15.43994140625,-44.22119140625,-15.8896484375,3
1970-01-08 10:00:40.353,213563519233,-17.6884765625,-43.171875,-14.24072265625,3
1970-01-08 10:00:40.402,213603999108,-18.587890625,-38.6748046875,-16.63916015625,3
1970-01-08 10:00:40.474,213642905976,-14.990234375,-37.775390625,-19.1875,3
1970-01-08 10:00:40.491,213683304525,-15.8896484375,-37.775390625,-19.787109375,3
1970-01-08 10:00:40.547,213725137252,-21.2861328125,-36.576171875,-17.83837890625,3
1970-01-08 10:00:40.568,213765535801,-19.03759765625,-33.8779296875,-20.0869140625,3
1970-01-08 10:00:40.615,213806015069,-19.93701171875,-32.978515625,-21.5859375,3
1970-01-08 10:00:40.634,213846414907,-21.73583984375,-34.4775390625,-17.98828125,3
1970-01-08 10:00:40.686,213886941042,-20.0869140625,-36.2763671875,-15.73974609375,3
1970-01-08 10:00:40.759,213928248622,-22.78515625,-37.775390625,-14.990234375,3
1970-01-08 10:00:40.776,213968636438,-18.587890625,-37.775390625,-15.14013671875,3
1970-01-08 10:00:40.829,214008111036,-19.1875,-37.4755859375,-16.7890625,3
1970-01-08 10:00:40.848,214048498852,-18.73779296875,-38.52490234375,-16.33935546875,3
1970-01-08 10:00:40.900,214088910097,-17.98828125,-37.62548828125,-16.189453125,3
1970-01-08 10:00:40.918,214129360627,-20.38671875,-39.12451171875,-15.14013671875,3
1970-01-08 10:00:40.970,214169736486,-20.0869140625,-38.6748046875,-16.03955078125,3
1970-01-08 10:00:41.060,214210603833,-19.63720703125,-38.974609375,-18.587890625,3
1970-01-08 10:00:41.082,214251024295,-19.4873046875,-37.02587890625,-14.990234375,3
