timestamp,time,x,y,z
2023-12-17 11:43:59.607,54980811704,105.38134765625,4.64697265625,230.69970703125,0
2023-12-17 11:43:59.983,55051655625,106.73046875,2.998046875,229.3505859375,0
2023-12-17 11:44:00.224,55094368976,107.47998046875,4.796875,231.44921875,0
2023-12-17 11:44:00.398,55133879997,106.28076171875,3.59765625,232.19873046875,0
2023-12-17 11:44:00.536,55174203317,106.88037109375,3.8974609375,230.99951171875,0
2023-12-17 11:44:00.677,55214928885,106.28076171875,3.8974609375,231.1494140625,0
2023-12-17 11:44:00.946,55255256081,106.73046875,2.998046875,231.44921875,0
2023-12-17 11:44:01.197,55295301033,105.8310546875,2.84814453125,229.50048828125,0
2023-12-17 11:44:01.390,55335623061,106.88037109375,4.4970703125,232.048828125,0
2023-12-17 11:44:01.578,55376628452,106.58056640625,3.8974609375,230.849609375,0
2023-12-17 11:44:01.754,55417921022,105.98095703125,5.0966796875,229.9501953125,0
2023-12-17 11:44:01.948,55458218502,105.98095703125,2.84814453125,231.1494140625,0
2023-12-17 11:44:02.104,55497282546,105.98095703125,3.8974609375,230.69970703125,0
2023-12-17 11:44:02.261,55537580026,106.58056640625,4.197265625,232.3486328125,0
2023-12-17 11:44:02.404,55577050582,106.28076171875,3.44775390625,230.25,0
2023-12-17 11:44:02.555,55617345478,106.58056640625,3.2978515625,230.5498046875,0
2023-12-17 11:44:02.732,55659592329,106.58056640625,4.197265625,229.9501953125,0
2023-12-17 11:44:02.871,55700840175,106.28076171875,2.0986328125,229.80029296875,0
2023-12-17 11:44:03.027,55741135071,105.98095703125,4.4970703125,230.25,0
2023-12-17 11:44:03.169,55780634410,105.98095703125,2.3984375,229.9501953125,0
2023-12-17 11:44:03.299,55820929306,105.08154296875,4.34716796875,229.650390625,0
2023-12-17 11:44:03.447,55861516297,105.08154296875,5.0966796875,229.9501953125,0
2023-12-17 11:44:03.584,55901813777,104.48193359375,5.24658203125,230.69970703125,0
2023-12-17 11:44:03.722,55942386071,104.48193359375,3.8974609375,229.9501953125,0
2023-12-17 11:44:03.885,55982444732,104.48193359375,3.8974609375,229.9501953125,0
2023-12-17 11:44:04.036,56022830068,103.58251953125,4.796875,229.9501953125,0
2023-12-17 11:44:04.201,56063472970,104.18212890625,4.04736328125,230.849609375,0
2023-12-17 11:44:04.372,56103864766,103.4326171875,5.99609375,227.8515625,0
2023-12-17 11:44:04.502,56123739449,103.28271484375,6.2958984375,228.451171875,0
2023-12-17 11:44:04.630,56164162508,101.6337890625,7.4951171875,229.20068359375,0
2023-12-17 11:44:04.750,56225071277,101.48388671875,5.6962890625,227.5517578125,0
2023-12-17 11:44:04.873,56259457841,101.78369140625,5.6962890625,226.65234375,0
2023-12-17 11:44:05.021,56299787390,102.08349609375,7.4951171875,226.80224609375,0
2023-12-17 11:44:05.163,56346284779,102.38330078125,6.14599609375,227.5517578125,0
2023-12-17 11:44:05.270,56386664677,102.68310546875,6.8955078125,227.10205078125,0
2023-12-17 11:44:05.374,56426993502,102.68310546875,7.1953125,226.9521484375,0
2023-12-17 11:44:05.475,56467391758,100.88427734375,6.44580078125,226.20263671875,0
2023-12-17 11:44:05.581,56508025991,101.48388671875,4.04736328125,226.50244140625,0
2023-12-17 11:44:05.723,56549247921,101.18408203125,4.197265625,224.5537109375,0
2023-12-17 11:44:05.814,56589655221,100.58447265625,5.0966796875,225.453125,0
2023-12-17 11:44:05.941,56624923472,100.28466796875,4.796875,225.00341796875,0
2023-12-17 11:44:06.036,56665321728,101.0341796875,4.4970703125,225.1533203125,0
2023-12-17 11:44:06.135,56709984198,101.78369140625,4.197265625,225.7529296875,0
2023-12-17 11:44:06.220,56750360223,101.6337890625,4.94677734375,225.60302734375,0
2023-12-17 11:44:06.317,56790828687,102.08349609375,5.54638671875,224.25390625,0
2023-12-17 11:44:06.417,56832108585,102.08349609375,4.4970703125,225.453125,0
2023-12-17 11:44:06.491,56872489774,101.18408203125,5.396484375,225.1533203125,0
2023-12-17 11:44:06.736,56911631320,101.18408203125,4.197265625,225.00341796875,0
2023-12-17 11:44:06.821,56952007345,101.6337890625,5.99609375,224.25390625,0
2023-12-17 11:44:06.903,56989760875,100.4345703125,4.34716796875,222.7548828125,0
2023-12-17 11:44:06.985,57030168175,100.28466796875,5.54638671875,222.90478515625,0
2023-12-17 11:44:07.068,57070765646,100.734375,3.8974609375,221.5556640625,0
2023-12-17 11:44:07.134,57111178114,99.53515625,4.4970703125,221.70556640625,0
2023-12-17 11:44:07.213,57154453889,100.4345703125,4.197265625,220.9560546875,0
2023-12-17 11:44:07.291,57191891917,99.68505859375,3.8974609375,220.20654296875,0
2023-12-17 11:44:07.422,57232309553,101.0341796875,4.796875,219.1572265625,0
2023-12-17 11:44:07.474,57275623681,99.08544921875,4.796875,218.5576171875,0
2023-12-17 11:44:07.574,57316041317,99.08544921875,4.796875,218.5576171875,0
2023-12-17 11:44:07.649,57352340488,96.38720703125,4.34716796875,218.2578125,0
2023-12-17 11:44:07.701,57392709028,97.88623046875,4.796875,218.2578125,0
2023-12-17 11:44:07.772,57436519863,98.935546875,4.796875,217.9580078125,0
2023-12-17 11:44:07.832,57478553003,99.38525390625,3.44775390625,218.5576171875,0
2023-12-17 11:44:07.898,57518970639,97.28662109375,3.59765625,215.70947265625,0
2023-12-17 11:44:07.991,57557961720,97.736328125,2.54833984375,215.70947265625,0
2023-12-17 11:44:08.043,57598330260,97.88623046875,1.34912109375,214.9599609375,0
2023-12-17 11:44:08.105,57638807853,99.8349609375,2.998046875,214.21044921875,0
2023-12-17 11:44:08.211,57679176393,99.08544921875,2.0986328125,214.9599609375,0
2023-12-17 11:44:08.261,57717950046,99.68505859375,1.19921875,216.00927734375,0
2023-12-17 11:44:08.305,57760240249,98.0361328125,0.8994140625,214.060546875,0
2023-12-17 11:44:08.358,57800657885,98.48583984375,0,215.859375,0
2023-12-17 11:44:08.434,57841344866,97.88623046875,0.14990234375,214.81005859375,0
2023-12-17 11:44:08.498,57881762502,97.4365234375,-0.8994140625,214.060546875,0
2023-12-17 11:44:08.545,57922210093,99.53515625,-1.64892578125,213.7607421875,0
2023-12-17 11:44:08.654,57962557961,96.98681640625,0.2998046875,213.91064453125,0
2023-12-17 11:44:08.705,58002886950,96.537109375,-0.8994140625,213.31103515625,0
2023-12-17 11:44:08.753,58041540910,96.537109375,-0.599609375,212.26171875,0
2023-12-17 11:44:08.801,58081998598,97.28662109375,-2.0986328125,213.4609375,0
2023-12-17 11:44:08.922,58123885821,97.28662109375,-1.64892578125,211.662109375,0
2023-12-17 11:44:08.986,58164364181,95.9375,-0.74951171875,215.40966796875,0
2023-12-17 11:44:09.059,58204994437,96.2373046875,-1.4990234375,213.31103515625,0
2023-12-17 11:44:09.288,58245452125,96.8369140625,-0.599609375,213.01123046875,0
2023-12-17 11:44:09.321,58285868012,96.38720703125,-0.8994140625,212.41162109375,0
2023-12-17 11:44:09.387,58326529196,97.28662109375,-0.74951171875,213.4609375,0
2023-12-17 11:44:09.488,58366977840,97.28662109375,-0.44970703125,212.861328125,0
2023-12-17 11:44:09.525,58407058616,96.68701171875,-1.4990234375,212.5615234375,0
2023-12-17 11:44:09.581,58447498216,96.08740234375,-0.44970703125,213.91064453125,0
2023-12-17 11:44:09.705,58487438364,96.08740234375,-0.2998046875,214.3603515625,0
2023-12-17 11:44:09.758,58527887008,96.38720703125,-0.8994140625,212.861328125,0
2023-12-17 11:44:09.805,58568742988,95.18798828125,-0.8994140625,212.26171875,0
2023-12-17 11:44:09.949,58609916817,95.0380859375,0,212.5615234375,0
2023-12-17 11:44:10.033,58650359001,95.0380859375,0,212.5615234375,0
2023-12-17 11:44:10.075,58689777158,95.78759765625,1.19921875,212.41162109375,0
2023-12-17 11:44:10.113,58730219342,95.337890625,0.8994140625,214.060546875,0
2023-12-17 11:44:10.148,58770576382,96.68701171875,0,212.5615234375,0
2023-12-17 11:44:10.211,58811015982,97.13671875,1.94873046875,213.7607421875,0
2023-12-17 11:44:10.276,58851494888,98.0361328125,2.0986328125,213.1611328125,0
2023-12-17 11:44:10.310,58892791501,96.68701171875,1.4990234375,213.1611328125,0
2023-12-17 11:44:10.338,58933231101,96.2373046875,2.6982421875,215.10986328125,0
2023-12-17 11:44:10.371,58972636734,96.38720703125,2.998046875,214.51025390625,0
2023-12-17 11:44:10.420,59013059538,96.38720703125,2.6982421875,215.259765625,0
2023-12-17 11:44:10.451,59051367540,95.78759765625,2.6982421875,214.3603515625,0
2023-12-17 11:44:10.481,59091790344,95.48779296875,2.6982421875,215.5595703125,0
2023-12-17 11:44:10.505,59134289501,95.78759765625,2.6982421875,214.51025390625,0
2023-12-17 11:44:10.546,59175617725,95.78759765625,3.8974609375,214.3603515625,0
2023-12-17 11:44:10.613,59216014406,96.08740234375,4.197265625,214.9599609375,0
2023-12-17 11:44:10.656,59255584409,96.08740234375,2.6982421875,213.7607421875,0
2023-12-17 11:44:10.732,59296003337,95.18798828125,2.3984375,213.7607421875,0
2023-12-17 11:44:10.772,59336011141,94.88818359375,2.54833984375,212.71142578125,0
2023-12-17 11:44:10.803,59376389748,94.28857421875,1.64892578125,212.861328125,0
2023-12-17 11:44:10.837,59417235178,93.98876953125,2.998046875,210.7626953125,0
2023-12-17 11:44:10.867,59458680340,94.88818359375,2.998046875,210.7626953125,0
2023-12-17 11:44:10.896,59499058947,95.9375,1.34912109375,211.3623046875,0
2023-12-17 11:44:10.917,59536281037,94.28857421875,1.798828125,210.462890625,0
2023-12-17 11:44:10.941,59576659644,95.18798828125,3.2978515625,208.064453125,0
2023-12-17 11:44:10.964,59618542424,94.58837890625,2.24853515625,209.5634765625,0
2023-12-17 11:44:10.987,59658921031,93.38916015625,3.59765625,208.81396484375,0
2023-12-17 11:44:11.010,59700195433,94.58837890625,2.24853515625,207.91455078125,0
2023-12-17 11:44:11.037,59741488326,93.98876953125,2.3984375,206.865234375,0
2023-12-17 11:44:11.070,59781870806,95.18798828125,2.6982421875,206.865234375,0
2023-12-17 11:44:11.102,59820306660,95.18798828125,2.3984375,204.61669921875,0
2023-12-17 11:44:11.156,59860720420,95.18798828125,3.74755859375,204.61669921875,0
2023-12-17 11:44:11.203,59900723711,94.28857421875,1.798828125,204.31689453125,0
2023-12-17 11:44:11.245,59941137471,93.08935546875,2.998046875,204.466796875,0
2023-12-17 11:44:11.270,59978997676,94.138671875,3.59765625,204.31689453125,0
2023-12-17 11:44:11.295,60019397224,93.68896484375,4.4970703125,202.66796875,0
2023-12-17 11:44:11.319,60063065983,92.939453125,3.59765625,202.66796875,0
2023-12-17 11:44:11.352,60104174069,92.6396484375,4.796875,201.91845703125,0
2023-12-17 11:44:11.393,60144542348,94.138671875,3.2978515625,202.81787109375,0
2023-12-17 11:44:11.415,60184102245,93.5390625,4.34716796875,201.31884765625,0
2023-12-17 11:44:11.441,60224512129,94.138671875,4.4970703125,199.669921875,0
2023-12-17 11:44:11.487,60265077108,92.939453125,4.64697265625,201.31884765625,0
2023-12-17 11:44:11.542,60305486992,92.939453125,3.59765625,199.0703125,0
2023-12-17 11:44:11.561,60346655505,93.5390625,2.3984375,199.3701171875,0
2023-12-17 11:44:11.588,60386142580,94.28857421875,2.998046875,198.470703125,0
2023-12-17 11:44:11.611,60426536960,94.28857421875,2.6982421875,197.87109375,0
2023-12-17 11:44:11.631,60463465922,93.38916015625,3.8974609375,196.3720703125,0
2023-12-17 11:44:11.652,60503860302,93.38916015625,1.798828125,197.12158203125,0
2023-12-17 11:44:11.686,60540307894,93.98876953125,2.3984375,196.671875,0
2023-12-17 11:44:11.706,60580702274,94.73828125,3.44775390625,198.02099609375,0
2023-12-17 11:44:11.729,60629435071,93.5390625,2.84814453125,196.82177734375,0
2023-12-17 11:44:11.753,60669181021,93.2392578125,3.14794921875,196.82177734375,0
2023-12-17 11:44:11.774,60709575401,93.08935546875,2.3984375,198.02099609375,0
2023-12-17 11:44:11.795,60750654051,93.8388671875,1.4990234375,196.3720703125,0
2023-12-17 11:44:11.815,60791047139,92.48974609375,2.998046875,195.1728515625,0
2023-12-17 11:44:11.836,60822658614,93.98876953125,1.798828125,196.9716796875,0
2023-12-17 11:44:11.858,60863051702,93.68896484375,1.19921875,194.873046875,0
2023-12-17 11:44:11.879,60911855147,93.98876953125,2.998046875,196.3720703125,0
2023-12-17 11:44:11.905,60953605025,94.88818359375,2.3984375,194.873046875,0
2023-12-17 11:44:11.947,60994007157,92.6396484375,2.54833984375,195.7724609375,0
2023-12-17 11:44:12.033,61033592585,92.939453125,4.197265625,195.47265625,0
2023-12-17 11:44:12.058,61073985673,93.2392578125,0.2998046875,195.1728515625,0
2023-12-17 11:44:12.084,61114278436,91.89013671875,1.19921875,194.2734375,0
2023-12-17 11:44:12.118,61154671524,93.8388671875,2.3984375,193.9736328125,0
2023-12-17 11:44:12.140,61195210549,92.48974609375,0.8994140625,195.1728515625,0
2023-12-17 11:44:12.162,61236062079,93.8388671875,2.0986328125,195.1728515625,0
2023-12-17 11:44:12.191,61276471963,93.2392578125,2.24853515625,196.072265625,0
2023-12-17 11:44:12.210,61315222564,93.2392578125,2.24853515625,196.072265625,0
2023-12-17 11:44:12.233,61355663725,91.89013671875,2.0986328125,196.671875,0
2023-12-17 11:44:12.262,61397133966,92.0400390625,2.3984375,195.47265625,0
2023-12-17 11:44:12.281,61437543850,90.69091796875,2.6982421875,195.7724609375,0
2023-12-17 11:44:12.305,61476083584,90.541015625,0.8994140625,195.47265625,0
2023-12-17 11:44:12.326,61511082663,91.29052734375,2.0986328125,196.82177734375,0
2023-12-17 11:44:12.354,61551492547,89.19189453125,0,195.1728515625,0
2023-12-17 11:44:12.378,61599190627,89.6416015625,0.599609375,194.5732421875,0
2023-12-17 11:44:12.395,61639647023,88.7421875,-0.8994140625,193.673828125,0
2023-12-17 11:44:12.413,61679947836,87.09326171875,-0.2998046875,194.5732421875,0
2023-12-17 11:44:12.433,61720357720,86.49365234375,-1.94873046875,191.875,0
2023-12-17 11:44:12.453,61756395867,86.49365234375,-2.3984375,191.875,0
2023-12-17 11:44:12.472,61796805751,85.14453125,-2.6982421875,190.9755859375,0
2023-12-17 11:44:12.491,61841555129,84.69482421875,-2.0986328125,193.22412109375,0
2023-12-17 11:44:12.511,61882961526,85.29443359375,-4.04736328125,192.7744140625,0
2023-12-17 11:44:12.539,61923376578,85.29443359375,-2.998046875,191.875,0
2023-12-17 11:44:12.586,61961222312,83.79541015625,-3.8974609375,191.875,0
2023-12-17 11:44:12.615,62001637364,83.9453125,-1.798828125,192.474609375,0
2023-12-17 11:44:12.643,62043668449,83.79541015625,-3.2978515625,193.22412109375,0
2023-12-17 11:44:12.666,62084922041,83.49560546875,-5.0966796875,191.72509765625,0
2023-12-17 11:44:12.692,62125368374,83.79541015625,-4.796875,193.07421875,0
2023-12-17 11:44:12.715,62161773463,83.19580078125,-3.74755859375,192.32470703125,0
2023-12-17 11:44:12.744,62202219796,81.69677734375,-5.0966796875,190.9755859375,0
2023-12-17 11:44:12.769,62245471362,81.39697265625,-5.6962890625,191.5751953125,0
2023-12-17 11:44:12.797,62285886414,82.29638671875,-5.396484375,189.62646484375,0
2023-12-17 11:44:12.820,62326362724,82.146484375,-4.4970703125,189.4765625,0
2023-12-17 11:44:12.841,62365112231,80.79736328125,-6.595703125,189.62646484375,0
2023-12-17 11:44:12.868,62405522115,81.99658203125,-6.595703125,186.1787109375,0
2023-12-17 11:44:12.889,62446499840,80.49755859375,-8.39453125,185.279296875,0
2023-12-17 11:44:12.915,62486941001,81.09716796875,-6.8955078125,185.87890625,0
2023-12-17 11:44:12.935,62527938205,80.0478515625,-7.4951171875,182.43115234375,0
2023-12-17 11:44:12.958,62568350673,79.89794921875,-7.794921875,181.53173828125,0
2023-12-17 11:44:12.981,62608302696,78.09912109375,-10.4931640625,178.083984375,0
2023-12-17 11:44:13.002,62648706120,78.09912109375,-10.4931640625,178.083984375,0
2023-12-17 11:44:13.018,62690218446,78.548828125,-8.84423828125,180.63232421875,0
2023-12-17 11:44:13.043,62730135741,78.2490234375,-9.44384765625,176.5849609375,0
2023-12-17 11:44:13.062,62770537873,78.2490234375,-9.44384765625,177.63427734375,0
2023-12-17 11:44:13.081,62811486390,78.548828125,-9.2939453125,175.0859375,0
2023-12-17 11:44:13.105,62851888522,78.2490234375,-11.0927734375,176.884765625,0
2023-12-17 11:44:13.154,62890959477,75.2509765625,-10.4931640625,175.0859375,0
2023-12-17 11:44:13.170,62931361609,75.55078125,-10.4931640625,175.3857421875,0
2023-12-17 11:44:13.187,62937661909,75.55078125,-11.392578125,174.63623046875,0
2023-12-17 11:44:13.202,62978064041,75.55078125,-9.8935546875,174.93603515625,0
2023-12-17 11:44:13.220,63052724311,73.00244140625,-11.54248046875,175.23583984375,0
2023-12-17 11:44:13.238,63095218921,75.8505859375,-12.591796875,173.73681640625,0
2023-12-17 11:44:13.262,63135633973,73.751953125,-13.4912109375,173.13720703125,0
2023-12-17 11:44:13.348,63175150071,73.751953125,-13.64111328125,175.3857421875,0
2023-12-17 11:44:13.381,63215552203,75.55078125,-13.4912109375,173.5869140625,0
2023-12-17 11:44:13.410,63255607850,73.4521484375,-13.791015625,175.0859375,0
2023-12-17 11:44:13.451,63297045785,74.0517578125,-14.0908203125,174.03662109375,0
2023-12-17 11:44:13.479,63337425953,73.60205078125,-14.0908203125,172.9873046875,0
2023-12-17 11:44:13.510,63372953809,74.0517578125,-14.0908203125,174.33642578125,0
2023-12-17 11:44:13.541,63413333977,74.0517578125,-15.14013671875,174.03662109375,0
2023-12-17 11:44:13.569,63457892572,74.20166015625,-13.34130859375,175.83544921875,0
2023-12-17 11:44:13.622,63498272740,74.951171875,-13.04150390625,174.7861328125,0
2023-12-17 11:44:13.671,63536746696,74.80126953125,-13.19140625,175.0859375,0
2023-12-17 11:44:13.748,63579905266,75.10107421875,-12.8916015625,177.484375,0
2023-12-17 11:44:13.798,63620273806,74.6513671875,-13.4912109375,175.23583984375,0
2023-12-17 11:44:13.818,63649821795,73.90185546875,-12.14208984375,175.23583984375,0
2023-12-17 11:44:13.861,63690190335,75.2509765625,-11.0927734375,177.63427734375,0
2023-12-17 11:44:13.879,63740625553,75.2509765625,-12.44189453125,175.9853515625,0
2023-12-17 11:44:13.900,63781071613,75.10107421875,-12.44189453125,175.23583984375,0
2023-12-17 11:44:13.931,63820830783,74.6513671875,-10.64306640625,176.13525390625,0
2023-12-17 11:44:13.949,63862827322,75.70068359375,-10.193359375,177.7841796875,0
2023-12-17 11:44:13.970,63903206198,74.0517578125,-10.4931640625,178.083984375,0
2023-12-17 11:44:14.052,63942561818,74.0517578125,-9.44384765625,177.03466796875,0
2023-12-17 11:44:14.070,63982971702,74.0517578125,-9.44384765625,177.03466796875,0
2023-12-17 11:44:14.088,64023511237,75.10107421875,-10.94287109375,178.083984375,0
2023-12-17 11:44:14.104,64063921121,75.10107421875,-11.0927734375,177.484375,0
2023-12-17 11:44:14.119,64104452503,75.40087890625,-10.04345703125,177.93408203125,0
2023-12-17 11:44:14.136,64145679299,74.80126953125,-9.8935546875,180.7822265625,0
2023-12-17 11:44:14.153,64186157957,74.6513671875,-10.34326171875,177.1845703125,0
2023-12-17 11:44:14.169,64225289855,75.2509765625,-10.04345703125,177.7841796875,0
2023-12-17 11:44:14.187,64265737207,75.10107421875,-10.94287109375,178.23388671875,0
2023-12-17 11:44:14.205,64301171508,74.3515625,-9.8935546875,177.03466796875,0
2023-12-17 11:44:14.224,64341618860,75.40087890625,-10.64306640625,177.33447265625,0
2023-12-17 11:44:14.241,64383322746,75.2509765625,-9.44384765625,176.73486328125,0
2023-12-17 11:44:14.273,64423770098,74.6513671875,-10.79296875,177.7841796875,0
2023-12-17 11:44:14.291,64467235513,75.55078125,-10.64306640625,176.43505859375,0
2023-12-17 11:44:14.307,64498088221,76.150390625,-9.74365234375,177.7841796875,0
2023-12-17 11:44:14.324,64538522341,74.3515625,-9.8935546875,176.28515625,0
2023-12-17 11:44:14.359,64589122240,76.60009765625,-8.994140625,177.484375,0
2023-12-17 11:44:14.378,64629587680,74.951171875,-10.193359375,175.685546875,0
2023-12-17 11:44:14.399,64668118481,74.951171875,-9.59375,175.3857421875,0
2023-12-17 11:44:14.417,64711571117,73.15234375,-11.24267578125,176.5849609375,0
2023-12-17 11:44:14.435,64751970665,72.552734375,-11.6923828125,176.28515625,0
2023-12-17 11:44:14.483,64790011784,74.951171875,-6.595703125,176.28515625,0
